key,gid,title,ko,en,title_en,src,aip,status,note
305:1,305,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
306:0,306,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face east.,,aip+tr,,review,
306:1,306,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
307:0,307,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face east.,,aip+tr,,review,
307:1,307,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
308:0,308,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face east.,,aip+tr,,review,
308:1,308,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
309:0,309,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face east.,,aip+tr,,review,
309:1,309,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
310:0,310,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face east.,,aip+tr,,review,
310:1,310,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
311:0,311,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다. * 311번 주기장에서 푸쉬백 시 R4가 개방되도록 푸쉬백,"The aircraft shall be pushed back onto taxilane R10 to face east. * At stand 311, the aircraft is pushed back so that taxilane R4 remains clear.",,aip+tr,,review,
311:1,311,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
312:0,312,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R10 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane R10 to face west.,,aip,AMDT 7/26,review,
321:0,321,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip,AMDT 7/26,review,
322:0,322,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
322:1,322,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다. * 322번 주기장에서 푸쉬백 시 R1이 개방되도록 푸쉬백,"The aircraft shall be pushed back onto taxilane RG to face west. * At stand 322, the aircraft is pushed back so that taxilane R1 remains clear.",,aip+tr,AMDT 7/26,review,
323:0,323,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
323:1,323,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
324:0,324,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
324:1,324,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
325:0,325,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
325:1,325,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
326:0,326,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
326:1,326,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
327:0,327,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
327:1,327,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
328:0,328,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
328:1,328,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
329:0,329,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
329:1,329,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
330:0,330,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
330:1,330,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
331:0,331,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다. * 331번 주기장에서 푸쉬백 시 R4가 개방되도록 푸쉬백,"The aircraft shall be pushed back onto taxilane RG to face east. * At stand 331, the aircraft is pushed back so that taxilane R4 remains clear.",,aip+tr,,review,
331:1,331,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
332:0,332,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
341:0,341,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip,AMDT 7/26,review,
342:0,342,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
342:1,342,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
343:0,343,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
343:1,343,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
344:0,344,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
344:1,344,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
345:0,345,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
345:1,345,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
346:0,346,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
346:1,346,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
347:0,347,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
347:1,347,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
348:0,348,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
348:1,348,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
349:0,349,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
349:1,349,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
350:0,350,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
350:1,350,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
351:0,351,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face east.,,aip+tr,,review,
351:1,351,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RG 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RG to face west.,,aip,AMDT 7/26,review,
